Transaction_ID,Customer_ID,Age_Group,Gender,City,Product_Category,Units_Sold,Price,Total_Spend,IoT_Feature_Used,Device_Connectivity,Carbon_Footprint_gCO2,Purchase_Date
TX003830,C5259,18-24,Prefer not to say,Mumbai,AR Glasses,2,322.72,645.44,Yes,Bluetooth,111.08,19-01-2021
TX003831,C1105,25-34,Non-binary,Lucknow,Smartwatch,1,309.92,309.92,Yes,5G,187.2,02-03-2020
TX003832,C7141,18-24,Prefer not to say,Jaipur,RFID Apparel,1,119.81,119.81,No,NA,120.11,27-01-2022
TX003833,C3083,25-34,Male,Lucknow,IoT Sneakers,1,150.96,150.96,No,NA,192.3,10-10-2021
TX003834,C7202,45-54,Non-binary,Mumbai,AR Glasses,1,331.03,331.03,Yes,WiFi,428.55,15-04-2022
TX003835,C3070,25-34,Female,Pune,Smartwatch,1,165.66,165.66,Yes,Bluetooth,271.18,01-07-2024
TX003836,C8351,35-44,Non-binary,Delhi,Smartwatch,1,296.51,296.51,Yes,5G,127.57,16-04-2022
TX003837,C2321,45-54,Non-binary,Chennai,IoT Sneakers,1,199.97,199.97,Yes,WiFi,127.97,14-06-2025
TX003838,C9590,25-34,Male,Hyderabad,RFID Apparel,1,74.62,74.62,No,NA,231.53,01-05-2020
TX003839,C6857,45-54,Prefer not to say,Jaipur,Smart Jacket,1,290.2,290.2,No,NA,329.73,19-12-2022
TX003840,C4062,45-54,Male,Kolkata,Smart Hat,1,72.69,72.69,Yes,WiFi,463.76,16-11-2021
TX003841,C4010,55+,Female,Kolkata,Smart Jacket,1,428.35,428.35,No,NA,293,26-10-2022
TX003842,C4165,55+,Prefer not to say,Kolkata,RFID Apparel,1,76.49,76.49,No,NA,127.13,06-02-2024
TX003843,C4709,25-34,Female,Delhi,RFID Apparel,1,126.15,126.15,Yes,NFC,246.35,25-12-2020
TX003844,C5812,18-24,Male,Chennai,Smart Jacket,1,398.47,398.47,No,NA,156.27,25-12-2020
TX003845,C1227,35-44,Non-binary,Jaipur,RFID Apparel,1,95.2,95.2,No,NA,224.33,15-12-2022
TX003846,C8877,45-54,Prefer not to say,Ahmedabad,AR Glasses,1,369.27,369.27,Yes,Bluetooth,339.64,31-01-2024
TX003847,C2511,45-54,Prefer not to say,Hyderabad,RFID Apparel,1,68.84,68.84,No,NA,236.95,30-05-2025
TX003848,C8169,35-44,Female,Ahmedabad,Smart Jacket,1,454.7,454.7,No,NA,397.52,16-01-2020
TX003849,C1276,35-44,Male,Chennai,Smartwatch,1,169.29,169.29,No,NA,313.91,29-07-2021
TX003850,C8731,35-44,Male,Lucknow,Smart Jacket,1,350.38,350.38,No,NA,127.83,05-11-2023
TX003851,C4257,55+,Male,Pune,Smart Jacket,2,327.66,655.32,Yes,5G,432.01,24-07-2024
TX003852,C2242,25-34,Prefer not to say,Hyderabad,Smart Jacket,1,266.92,266.92,Yes,5G,99.91,15-04-2022
TX003853,C9574,45-54,Male,Ahmedabad,IoT Sneakers,1,131.38,131.38,No,NA,426.96,24-05-2020
TX003854,C3897,25-34,Male,Bengaluru,Smart Jacket,1,449.75,449.75,No,NA,202.06,12-04-2023
TX003855,C1266,45-54,Prefer not to say,Pune,Smartwatch,1,186.46,186.46,No,NA,276.07,11-08-2021
TX003856,C1223,35-44,Female,Bengaluru,Smartwatch,1,233.75,233.75,Yes,Bluetooth,177.26,17-10-2022
TX003857,C5646,25-34,Male,Bengaluru,Smartwatch,1,307.41,307.41,No,NA,227.66,26-09-2022
TX003858,C5234,35-44,Non-binary,Kolkata,Smartwatch,1,202.06,202.06,No,NA,445.86,01-11-2020
TX003859,C2537,45-54,Male,Delhi,RFID Apparel,1,88.67,88.67,Yes,5G,185.76,23-02-2023
TX003860,C8629,55+,Female,Jaipur,RFID Apparel,1,110.23,110.23,No,NA,272.6,16-01-2021
TX003861,C3970,35-44,Non-binary,Kolkata,Smart Jacket,2,431.37,862.74,Yes,5G,180.57,14-09-2023
TX003862,C1711,45-54,Prefer not to say,Kolkata,IoT Sneakers,1,124.8,124.8,No,NA,151.78,13-06-2023
TX003863,C6113,25-34,Non-binary,Lucknow,RFID Apparel,1,95.84,95.84,Yes,WiFi,292.66,13-12-2020
TX003864,C2504,45-54,Non-binary,Lucknow,Smartwatch,1,305.14,305.14,Yes,Bluetooth,428.7,11-04-2023
TX003865,C7701,45-54,Prefer not to say,Lucknow,RFID Apparel,1,82.11,82.11,No,NA,176.85,29-03-2021
TX003866,C1313,35-44,Prefer not to say,Bengaluru,RFID Apparel,1,88.04,88.04,Yes,Bluetooth,212.4,17-05-2024
TX003867,C7450,45-54,Male,Kolkata,AR Glasses,1,320.21,320.21,No,NA,328.47,08-11-2022
TX003868,C9987,45-54,Non-binary,Lucknow,IoT Sneakers,1,197.56,197.56,No,NA,272.3,03-09-2024
TX003869,C1501,35-44,Female,Ahmedabad,IoT Sneakers,1,186.82,186.82,No,NA,377.13,06-01-2025
TX003870,C4615,25-34,Female,Ahmedabad,RFID Apparel,1,107.28,107.28,Yes,Bluetooth,93.99,08-02-2024
TX003871,C2109,18-24,Non-binary,Chennai,RFID Apparel,1,70.57,70.57,No,NA,253.59,09-08-2022
TX003872,C2251,25-34,Prefer not to say,Kolkata,RFID Apparel,1,74.24,74.24,No,NA,210.71,07-08-2024
TX003873,C8245,55+,Prefer not to say,Delhi,RFID Apparel,1,88.85,88.85,No,NA,105.09,25-01-2022
TX003874,C7928,45-54,Male,Bengaluru,Smart Jacket,1,254.93,254.93,Yes,NFC,211.92,08-02-2021
TX003875,C8232,25-34,Non-binary,Jaipur,RFID Apparel,1,86.59,86.59,No,NA,121.46,10-09-2022
TX003876,C9813,35-44,Prefer not to say,Kolkata,Smartwatch,1,211.58,211.58,Yes,WiFi,332.72,11-08-2022
TX003877,C4990,18-24,Female,Jaipur,IoT Sneakers,1,164.42,164.42,Yes,WiFi,379.87,05-02-2025
TX003878,C7127,55+,Female,Hyderabad,Smartwatch,1,219.27,219.27,Yes,WiFi,314.9,29-03-2021
TX003879,C8834,35-44,Prefer not to say,Mumbai,Smartwatch,1,177.21,177.21,Yes,Bluetooth,122.49,17-04-2020
TX003880,C7112,45-54,Prefer not to say,Hyderabad,Smart Jacket,1,290.02,290.02,No,NA,427.48,04-06-2024
TX003881,C4661,25-34,Non-binary,Pune,IoT Sneakers,1,177.48,177.48,No,NA,307.06,20-03-2025
TX003882,C7257,35-44,Female,Lucknow,Smart Jacket,1,351.61,351.61,No,NA,313,03-07-2021
TX003883,C9515,45-54,Male,Hyderabad,RFID Apparel,1,85.41,85.41,No,NA,260.55,01-02-2023
TX003884,C7791,35-44,Non-binary,Delhi,Smartwatch,1,251.36,251.36,Yes,Bluetooth,248.1,20-09-2023
TX003885,C9272,35-44,Prefer not to say,Jaipur,Smartwatch,1,194.55,194.55,Yes,WiFi,285.2,14-01-2021
TX003886,C7441,55+,Male,Chennai,Smartwatch,1,194.35,194.35,Yes,Bluetooth,93.58,30-03-2025
TX003887,C4883,35-44,Female,Ahmedabad,Smart Jacket,1,306.07,306.07,No,NA,136.87,29-08-2022
TX003888,C9169,45-54,Female,Lucknow,RFID Apparel,1,95.76,95.76,Yes,WiFi,199.48,10-06-2022
TX003889,C9223,45-54,Female,Ahmedabad,Smartwatch,1,281.44,281.44,Yes,5G,423.74,07-01-2024
TX003890,C9214,18-24,Female,Kolkata,Smartwatch,1,281.1,281.1,No,NA,316.02,23-01-2023
TX003891,C5113,45-54,Female,Kolkata,IoT Sneakers,1,220.73,220.73,No,NA,375.7,27-01-2021
TX003892,C4039,45-54,Non-binary,Mumbai,IoT Sneakers,1,223.53,223.53,Yes,NFC,95.34,13-12-2024
TX003893,C5246,45-54,Prefer not to say,Bengaluru,RFID Apparel,1,110.5,110.5,No,NA,248.82,31-07-2022
TX003894,C7536,35-44,Female,Lucknow,Smart Jacket,1,241.67,241.67,No,NA,202.06,05-03-2025
TX003895,C3401,25-34,Female,Chennai,Smartwatch,1,277.85,277.85,No,NA,296.04,07-09-2020
TX003896,C6404,25-34,Prefer not to say,Ahmedabad,Smartwatch,1,266.82,266.82,No,NA,384.84,14-12-2022
TX003897,C6906,45-54,Non-binary,Lucknow,IoT Sneakers,1,121.66,121.66,Yes,5G,112.8,15-08-2023
TX003898,C7606,55+,Non-binary,Ahmedabad,Smartwatch,1,221.61,221.61,Yes,NFC,401.04,01-02-2024
TX003899,C3506,55+,Prefer not to say,Chennai,Smartwatch,1,295.95,295.95,No,NA,266.37,16-10-2021
TX003900,C9890,45-54,Female,Hyderabad,Smart Jacket,1,407.59,407.59,No,NA,160,10-11-2024
TX003901,C7252,25-34,Female,Chennai,AR Glasses,1,384.63,384.63,No,NA,266.89,24-07-2022
TX003902,C6636,45-54,Female,Jaipur,RFID Apparel,1,86.25,86.25,Yes,NFC,128.03,14-10-2022
TX003903,C8626,35-44,Female,Kolkata,Smartwatch,1,186.52,186.52,No,NA,412.43,31-03-2020
TX003904,C1277,45-54,Female,Kolkata,AR Glasses,1,571.61,571.61,Yes,WiFi,379.26,11-03-2024
TX003905,C9156,45-54,Non-binary,Lucknow,Smart Jacket,1,314.06,314.06,No,NA,352.08,05-07-2021
TX003906,C5561,45-54,Female,Ahmedabad,Smartwatch,1,233.12,233.12,Yes,Bluetooth,360.7,16-03-2021
TX003907,C9707,18-24,Non-binary,Hyderabad,Smart Jacket,1,370.77,370.77,No,NA,114.03,12-11-2021
TX003908,C8287,55+,Female,Jaipur,Smart Jacket,1,272.34,272.34,No,NA,174.73,06-09-2020
TX003909,C3534,55+,Male,Pune,IoT Sneakers,1,153.48,153.48,Yes,5G,357.85,11-09-2021
TX003910,C9901,25-34,Male,Bengaluru,Smart Jacket,1,389.95,389.95,No,NA,189.08,28-07-2020
TX003911,C7877,45-54,Non-binary,Pune,Smartwatch,1,277.64,277.64,Yes,5G,393.22,28-12-2023
TX003912,C7010,18-24,Male,Lucknow,Smartwatch,1,315.07,315.07,No,NA,154.28,18-07-2024
TX003913,C6839,35-44,Non-binary,Kolkata,RFID Apparel,1,102.61,102.61,Yes,NFC,197.07,06-02-2022
TX003914,C8358,18-24,Prefer not to say,Delhi,RFID Apparel,1,105.8,105.8,Yes,WiFi,195.76,01-08-2024
TX003915,C2683,25-34,Female,Bengaluru,IoT Sneakers,1,234.26,234.26,Yes,WiFi,98.81,20-11-2021
TX003916,C2656,18-24,Prefer not to say,Hyderabad,RFID Apparel,1,95.89,95.89,No,NA,73.37,17-03-2022
TX003917,C8756,55+,Non-binary,Pune,AR Glasses,1,458.34,458.34,Yes,WiFi,230.03,30-08-2023
TX003918,C5435,45-54,Female,Hyderabad,IoT Sneakers,1,196,196,No,NA,319.33,19-01-2025
TX003919,C5938,45-54,Male,Lucknow,Smartwatch,1,270.38,270.38,Yes,5G,278.3,04-02-2021
TX003920,C4504,35-44,Male,Hyderabad,Smartwatch,1,224.81,224.81,Yes,NFC,474.61,19-03-2021
TX003921,C6892,55+,Female,Pune,RFID Apparel,1,107.55,107.55,No,NA,71.73,20-10-2020
TX003922,C4112,35-44,Non-binary,Bengaluru,Smartwatch,1,165.77,165.77,No,NA,278.11,15-08-2024
TX003923,C6204,45-54,Female,Hyderabad,Smart Jacket,1,320.06,320.06,Yes,5G,182.04,18-06-2022
TX003924,C1282,25-34,Non-binary,Kolkata,Smartwatch,1,168.7,168.7,Yes,NFC,269.66,29-07-2021
TX003925,C3653,18-24,Non-binary,Pune,AR Glasses,2,338.89,677.78,Yes,WiFi,195.93,15-05-2022
TX003926,C4258,25-34,Female,Mumbai,RFID Apparel,1,72.54,72.54,Yes,Bluetooth,210.57,02-07-2022
TX003927,C9863,35-44,Female,Ahmedabad,AR Glasses,1,560.24,560.24,No,NA,107.96,21-12-2023
TX003928,C8854,18-24,Prefer not to say,Ahmedabad,IoT Sneakers,1,177.37,177.37,No,NA,449.78,20-02-2022
TX003929,C2808,25-34,Non-binary,Lucknow,Smart Jacket,1,447.25,447.25,No,NA,406.95,16-11-2021
TX003930,C5594,18-24,Female,Delhi,AR Glasses,1,342.21,342.21,Yes,5G,423.46,10-12-2022
TX003931,C5109,18-24,Non-binary,Mumbai,IoT Sneakers,1,139.47,139.47,No,NA,347.47,03-07-2024
TX003932,C7786,55+,Prefer not to say,Lucknow,IoT Sneakers,1,176.18,176.18,No,NA,321.35,15-05-2024
TX003933,C1225,55+,Non-binary,Jaipur,IoT Sneakers,1,149.2,149.2,No,NA,417.27,20-09-2024
TX003934,C3888,55+,Male,Mumbai,IoT Sneakers,1,149.16,149.16,Yes,NFC,254.77,22-10-2023
TX003935,C4191,45-54,Female,Mumbai,Smart Hat,1,50.07,50.07,No,NA,164.43,03-04-2020
TX003936,C1921,18-24,Female,Jaipur,IoT Sneakers,1,178.54,178.54,No,NA,238.26,10-11-2024
TX003937,C5228,55+,Prefer not to say,Jaipur,Smartwatch,1,209.28,209.28,Yes,NFC,249.49,05-04-2021
TX003938,C8093,55+,Female,Bengaluru,IoT Sneakers,1,148.65,148.65,Yes,5G,435.42,23-05-2024
TX003939,C7960,18-24,Female,Delhi,RFID Apparel,1,108.4,108.4,No,NA,83.06,25-11-2023
TX003940,C7799,25-34,Male,Ahmedabad,Smart Jacket,1,453.46,453.46,No,NA,228.78,24-06-2023
TX003941,C1309,25-34,Prefer not to say,Ahmedabad,Smartwatch,1,208.9,208.9,Yes,Bluetooth,119.51,13-04-2021
TX003942,C6212,18-24,Male,Hyderabad,Smartwatch,1,236.63,236.63,Yes,Bluetooth,296.79,28-12-2021
TX003943,C8251,18-24,Non-binary,Delhi,AR Glasses,2,607.05,1214.1,Yes,5G,152.48,02-02-2024
TX003944,C1524,18-24,Non-binary,Mumbai,AR Glasses,1,569.21,569.21,Yes,Bluetooth,248.24,28-12-2023
TX003945,C9324,18-24,Prefer not to say,Delhi,IoT Sneakers,1,230.01,230.01,Yes,NFC,243.86,11-03-2023
TX003946,C9891,45-54,Male,Bengaluru,Smartwatch,1,213.65,213.65,Yes,WiFi,229.11,13-05-2025
TX003947,C1098,35-44,Prefer not to say,Bengaluru,RFID Apparel,1,99.93,99.93,Yes,WiFi,120.68,29-09-2024
TX003948,C2180,18-24,Prefer not to say,Ahmedabad,AR Glasses,1,348.96,348.96,Yes,WiFi,447.16,11-05-2020
TX003949,C8491,25-34,Male,Jaipur,RFID Apparel,1,69.59,69.59,Yes,NFC,218.64,06-06-2022
TX003950,C9413,45-54,Female,Lucknow,RFID Apparel,1,68.61,68.61,No,NA,203.35,14-02-2023
TX003951,C2802,35-44,Female,Hyderabad,IoT Sneakers,1,154.48,154.48,No,NA,441.26,10-10-2023
TX003952,C3136,35-44,Non-binary,Mumbai,IoT Sneakers,1,139.65,139.65,Yes,WiFi,357.12,29-07-2024
TX003953,C9102,35-44,Female,Pune,Smartwatch,1,170.48,170.48,Yes,WiFi,163.08,20-11-2023
TX003954,C9349,25-34,Female,Mumbai,Smartwatch,1,271.11,271.11,No,NA,227.4,15-03-2023
TX003955,C3667,55+,Female,Mumbai,IoT Sneakers,1,185.04,185.04,No,NA,98.92,07-07-2024
TX003956,C2768,35-44,Male,Ahmedabad,IoT Sneakers,1,120.63,120.63,No,NA,230.15,20-10-2020
TX003957,C5003,25-34,Non-binary,Mumbai,RFID Apparel,1,94.23,94.23,No,NA,247.12,29-03-2025
TX003958,C9183,25-34,Non-binary,Mumbai,IoT Sneakers,1,150.57,150.57,No,NA,442.38,29-09-2022
TX003959,C3765,25-34,Prefer not to say,Chennai,Smartwatch,1,221.16,221.16,No,NA,396.76,06-09-2024
TX003960,C1487,55+,Male,Kolkata,Smartwatch,1,270.97,270.97,Yes,Bluetooth,148.11,05-08-2024
TX003961,C6842,25-34,Male,Delhi,Smart Hat,1,85.48,85.48,Yes,Bluetooth,121.03,20-07-2024
TX003962,C8049,25-34,Prefer not to say,Pune,Smart Jacket,1,427.49,427.49,No,NA,209.06,18-06-2025
TX003963,C8094,55+,Prefer not to say,Lucknow,Smartwatch,1,181.61,181.61,Yes,NFC,162.52,14-02-2025
TX003964,C9491,35-44,Male,Pune,Smartwatch,1,261.74,261.74,No,NA,329.5,15-06-2021
TX003965,C5727,45-54,Female,Hyderabad,RFID Apparel,1,120.53,120.53,No,NA,211.87,09-05-2025
TX003966,C2296,45-54,Female,Mumbai,RFID Apparel,1,103.79,103.79,Yes,WiFi,95.45,26-12-2024
TX003967,C4227,55+,Prefer not to say,Hyderabad,AR Glasses,1,392.93,392.93,No,NA,190.67,21-04-2023
TX003968,C3103,18-24,Female,Lucknow,IoT Sneakers,1,210.18,210.18,No,NA,150.85,12-11-2022
TX003969,C6081,55+,Male,Bengaluru,Smart Jacket,1,282.64,282.64,No,NA,400.79,20-12-2020
TX003970,C5646,25-34,Prefer not to say,Jaipur,Smartwatch,1,255.89,255.89,Yes,NFC,171.22,23-05-2025
TX003971,C8992,55+,Prefer not to say,Pune,IoT Sneakers,2,176.79,353.58,No,NA,229.64,19-08-2021
TX003972,C1840,35-44,Prefer not to say,Lucknow,AR Glasses,1,623.15,623.15,Yes,Bluetooth,321.86,19-06-2023
TX003973,C7831,45-54,Male,Bengaluru,Smartwatch,1,181.27,181.27,No,NA,212.3,27-02-2020
TX003974,C3437,25-34,Male,Lucknow,RFID Apparel,1,119.62,119.62,Yes,Bluetooth,261.88,20-11-2022
TX003975,C5303,45-54,Non-binary,Delhi,IoT Sneakers,1,139.34,139.34,Yes,5G,121.15,12-11-2022
TX003976,C9624,18-24,Female,Pune,AR Glasses,1,591.6,591.6,No,NA,120.52,07-03-2024
TX003977,C7722,35-44,Prefer not to say,Bengaluru,RFID Apparel,1,92.08,92.08,No,NA,154.63,05-03-2024
TX003978,C6477,18-24,Prefer not to say,Lucknow,Smartwatch,1,269.64,269.64,No,NA,497.5,20-09-2020
TX003979,C6151,55+,Non-binary,Mumbai,AR Glasses,1,591.54,591.54,Yes,NFC,240.15,29-03-2024
TX003980,C4761,45-54,Female,Delhi,RFID Apparel,1,125.11,125.11,Yes,NFC,159.92,01-02-2020
TX003981,C9197,45-54,Prefer not to say,Delhi,Smart Hat,1,54.78,54.78,No,NA,110.88,11-02-2024
TX003982,C6339,25-34,Prefer not to say,Lucknow,AR Glasses,1,368.04,368.04,No,NA,251.02,03-01-2025
TX003983,C5311,35-44,Male,Ahmedabad,RFID Apparel,1,75.06,75.06,No,NA,163.25,05-04-2020
TX003984,C9406,45-54,Female,Lucknow,Smart Jacket,1,278.18,278.18,Yes,5G,458.8,02-07-2020
TX003985,C6685,35-44,Prefer not to say,Chennai,Smart Jacket,1,351.79,351.79,No,NA,302.21,05-08-2022
TX003986,C1679,18-24,Non-binary,Kolkata,AR Glasses,2,559.55,1119.1,Yes,5G,270.58,12-06-2023
TX003987,C3127,18-24,Prefer not to say,Bengaluru,IoT Sneakers,1,130.73,130.73,Yes,5G,436.88,01-01-2021
TX003988,C2964,25-34,Non-binary,Bengaluru,IoT Sneakers,1,125.89,125.89,No,NA,442.06,04-03-2024
TX003989,C6870,55+,Non-binary,Jaipur,RFID Apparel,1,85.04,85.04,Yes,NFC,85.84,04-02-2021
TX003990,C7310,55+,Female,Hyderabad,Smart Hat,1,78.79,78.79,No,NA,391.62,29-06-2023
TX003991,C6699,45-54,Male,Jaipur,Smartwatch,2,236.2,472.4,No,NA,151.94,12-11-2022
TX003992,C9302,18-24,Non-binary,Bengaluru,IoT Sneakers,2,149.92,299.84,Yes,Bluetooth,106.54,04-03-2024
TX003993,C5584,18-24,Prefer not to say,Mumbai,AR Glasses,1,433.75,433.75,No,NA,182.4,12-09-2024
TX003994,C3660,35-44,Female,Kolkata,Smartwatch,1,273.29,273.29,No,NA,177.56,18-08-2024
TX003995,C8220,45-54,Prefer not to say,Chennai,AR Glasses,1,608.16,608.16,No,NA,124.35,18-07-2023
TX003996,C9184,45-54,Prefer not to say,Mumbai,Smart Jacket,2,405.42,810.84,Yes,WiFi,233.6,02-12-2021
TX003997,C3096,45-54,Non-binary,Bengaluru,Smartwatch,1,209.07,209.07,No,NA,134.91,31-01-2021
TX003998,C2471,18-24,Female,Pune,RFID Apparel,1,91.16,91.16,Yes,NFC,139.68,19-09-2021
TX003999,C1791,18-24,Male,Ahmedabad,Smart Jacket,1,468.46,468.46,Yes,WiFi,390.37,17-12-2023
TX004000,C4011,55+,Female,Ahmedabad,Smartwatch,1,229.16,229.16,No,NA,374.04,26-05-2025
TX004001,C2337,18-24,Prefer not to say,Mumbai,IoT Sneakers,1,236.41,236.41,Yes,WiFi,382.84,18-05-2024
TX004002,C8377,55+,Non-binary,Chennai,IoT Sneakers,1,216.61,216.61,Yes,Bluetooth,418.39,28-05-2025
TX004003,C1219,25-34,Female,Pune,Smart Jacket,1,340.39,340.39,No,NA,455.18,15-05-2020
TX004004,C7110,18-24,Female,Ahmedabad,IoT Sneakers,1,126.36,126.36,No,NA,304.6,18-03-2022
TX004005,C5645,45-54,Female,Chennai,Smartwatch,1,183.74,183.74,Yes,Bluetooth,333.71,04-12-2024
TX004006,C6471,25-34,Non-binary,Lucknow,RFID Apparel,2,69.37,138.74,Yes,5G,180.1,14-06-2024
TX004007,C7039,55+,Male,Lucknow,AR Glasses,1,514.8,514.8,No,NA,454.22,29-11-2024
TX004008,C8165,45-54,Male,Pune,IoT Sneakers,1,153.35,153.35,Yes,NFC,230.55,06-07-2022
TX004009,C2059,25-34,Prefer not to say,Chennai,RFID Apparel,1,72.45,72.45,No,NA,267.65,15-10-2023
TX004010,C5785,18-24,Non-binary,Bengaluru,IoT Sneakers,1,154.58,154.58,Yes,WiFi,394.52,25-12-2022
TX004011,C9755,35-44,Prefer not to say,Chennai,RFID Apparel,1,103.03,103.03,No,NA,90.03,05-05-2020
TX004012,C8140,35-44,Prefer not to say,Kolkata,Smart Jacket,1,341.57,341.57,Yes,5G,215.13,21-04-2022
TX004013,C4120,18-24,Non-binary,Kolkata,Smart Hat,1,77.95,77.95,Yes,Bluetooth,425.42,29-07-2024
TX004014,C8190,45-54,Non-binary,Lucknow,IoT Sneakers,1,149.74,149.74,No,NA,152.18,19-08-2024
TX004015,C6307,18-24,Prefer not to say,Jaipur,AR Glasses,1,479.82,479.82,No,NA,219.33,29-01-2025
TX004016,C1742,55+,Female,Hyderabad,Smartwatch,1,202.43,202.43,Yes,5G,380.99,30-06-2020
TX004017,C8329,55+,Non-binary,Delhi,Smartwatch,1,188.41,188.41,No,NA,138.66,03-04-2020
TX004018,C1318,35-44,Male,Jaipur,Smartwatch,1,243.63,243.63,Yes,WiFi,407.57,22-10-2022
TX004019,C2587,25-34,Non-binary,Ahmedabad,Smartwatch,1,306.52,306.52,Yes,Bluetooth,145.91,20-08-2020
TX004020,C8066,55+,Male,Delhi,Smartwatch,1,296.4,296.4,No,NA,196.85,20-03-2024
TX004021,C7893,25-34,Prefer not to say,Jaipur,RFID Apparel,1,74.52,74.52,Yes,Bluetooth,127.52,11-05-2020
TX004022,C2186,25-34,Non-binary,Chennai,IoT Sneakers,1,163.11,163.11,No,NA,224.03,02-02-2021
TX004023,C7032,18-24,Female,Ahmedabad,RFID Apparel,1,96.05,96.05,Yes,Bluetooth,281.46,21-04-2021
TX004024,C7745,18-24,Prefer not to say,Hyderabad,IoT Sneakers,1,132.61,132.61,Yes,NFC,230.9,08-08-2022
TX004025,C5849,45-54,Prefer not to say,Jaipur,AR Glasses,1,507.82,507.82,No,NA,135.37,11-12-2023
TX004026,C9896,18-24,Non-binary,Hyderabad,Smart Jacket,1,291.4,291.4,No,NA,442.52,11-02-2024
TX004027,C1339,55+,Female,Mumbai,Smartwatch,1,260.42,260.42,No,NA,127.22,02-03-2025
TX004028,C1031,35-44,Non-binary,Hyderabad,Smart Jacket,1,446.36,446.36,No,NA,246.21,10-01-2020
TX004029,C6181,18-24,Female,Hyderabad,AR Glasses,1,369.26,369.26,No,NA,275.23,14-12-2022
TX004030,C2498,45-54,Non-binary,Chennai,Smart Jacket,1,434.16,434.16,No,NA,150.78,30-03-2021
TX004031,C1878,45-54,Non-binary,Kolkata,IoT Sneakers,1,182.39,182.39,No,NA,187.11,25-03-2022
TX004032,C1395,45-54,Male,Chennai,RFID Apparel,1,99.93,99.93,No,NA,148.63,06-08-2020
TX004033,C5275,45-54,Non-binary,Ahmedabad,IoT Sneakers,1,170.37,170.37,Yes,Bluetooth,198.45,21-04-2021
TX004034,C8335,35-44,Non-binary,Lucknow,RFID Apparel,1,110.47,110.47,Yes,Bluetooth,254.81,29-03-2021
TX004035,C6522,25-34,Non-binary,Kolkata,Smartwatch,1,181.2,181.2,No,NA,347.93,16-02-2024
TX004036,C9461,18-24,Female,Kolkata,Smart Hat,1,91.35,91.35,No,NA,101.64,19-01-2022
TX004037,C7380,55+,Male,Chennai,Smart Jacket,1,475.78,475.78,No,NA,106.7,30-05-2023
TX004038,C6265,18-24,Non-binary,Ahmedabad,Smartwatch,1,310.69,310.69,Yes,Bluetooth,93.88,18-04-2024
TX004039,C5311,45-54,Prefer not to say,Ahmedabad,Smart Jacket,1,306.07,306.07,Yes,WiFi,238.67,26-09-2022
TX004040,C6500,25-34,Male,Mumbai,RFID Apparel,1,89.68,89.68,No,NA,195.04,01-10-2021
TX004041,C3288,45-54,Prefer not to say,Ahmedabad,RFID Apparel,1,118.3,118.3,No,NA,71.03,17-02-2021
TX004042,C6381,55+,Female,Chennai,RFID Apparel,1,123.46,123.46,Yes,NFC,125.22,26-03-2024
TX004043,C6961,55+,Non-binary,Kolkata,Smartwatch,1,289.83,289.83,No,NA,261.87,25-04-2024
TX004044,C3217,35-44,Female,Pune,AR Glasses,1,511.78,511.78,Yes,Bluetooth,337.49,20-11-2024
TX004045,C9986,18-24,Prefer not to say,Mumbai,RFID Apparel,1,109.53,109.53,No,NA,252.44,07-03-2024
TX004046,C5332,35-44,Female,Pune,RFID Apparel,1,94.1,94.1,Yes,NFC,116.01,11-01-2022
TX004047,C7921,35-44,Prefer not to say,Delhi,Smartwatch,1,241.04,241.04,Yes,5G,225.25,29-11-2020
TX004048,C4758,35-44,Non-binary,Lucknow,RFID Apparel,1,79.58,79.58,No,NA,191.18,04-10-2020
TX004049,C5444,55+,Female,Jaipur,AR Glasses,1,629.67,629.67,No,NA,341.46,26-08-2022
TX004050,C2699,55+,Male,Chennai,IoT Sneakers,1,196.4,196.4,Yes,5G,312.58,29-04-2022
TX004051,C1064,18-24,Non-binary,Mumbai,Smartwatch,2,280.41,560.82,Yes,WiFi,207.79,03-02-2023
TX004052,C5961,25-34,Non-binary,Mumbai,RFID Apparel,1,98.25,98.25,No,NA,202.04,24-06-2024
TX004053,C1004,25-34,Male,Hyderabad,Smart Jacket,1,328.98,328.98,No,NA,193.78,04-03-2025
TX004054,C5439,18-24,Male,Ahmedabad,IoT Sneakers,1,150.69,150.69,Yes,NFC,445.01,16-12-2022
TX004055,C9004,18-24,Non-binary,Delhi,AR Glasses,1,338.01,338.01,No,NA,120.53,11-12-2023
TX004056,C7413,55+,Non-binary,Hyderabad,RFID Apparel,1,106.29,106.29,No,NA,261.18,03-02-2025
TX004057,C9307,25-34,Female,Ahmedabad,RFID Apparel,1,124.46,124.46,No,NA,66.62,25-12-2023
TX004058,C3703,25-34,Non-binary,Hyderabad,IoT Sneakers,1,151.48,151.48,Yes,Bluetooth,257.34,03-06-2023
TX004059,C3360,25-34,Female,Jaipur,Smart Jacket,1,295.31,295.31,Yes,WiFi,103.19,14-10-2020
TX004060,C2540,35-44,Non-binary,Bengaluru,RFID Apparel,1,109.28,109.28,No,NA,87.35,05-09-2023
TX004061,C9331,35-44,Prefer not to say,Pune,AR Glasses,1,536.14,536.14,Yes,WiFi,450.76,10-10-2022
TX004062,C8300,55+,Prefer not to say,Hyderabad,RFID Apparel,1,106.12,106.12,No,NA,216.99,12-05-2020
